id,asin
18789,B00005QCX3
18790,B00005RDT9
18791,B0000665SB
18792,B0000687D7
18793,B000068UXF
18794,B00006G8JD
18795,B00006K11W
18796,B00007K063
18797,B0000897B7
18798,B00008WJE5
18799,B00009N1ZE
18800,B00009PY4C
18801,B0000ALPFI
18802,B0000AQS18
18803,B00018YCTQ
18804,B0001EQIF6
18805,B0001FT758
18806,B0001FXNS0
18807,B0001US6BY
18808,B000286S06
18809,B00029HJPS
18810,B0002CX1CU
18811,6300213986
18812,6300262545
18813,6300271579
18814,6301094999
18815,6301454901
18816,630170648X
18817,6303114954
18818,6303112137
18819,6303152821
18820,6303241387
18821,6303471617
18822,6303686761
18823,6303855431
18824,6303686737
18825,6304618352
18826,6304870191
18827,6304903073
18828,6305020744
18829,630511739X
18830,6305232776
18831,B00004CLFI
18832,B00004TJK5
18833,B000051VS3
18834,B000055XNQ
18835,B000055XTE
18836,B000056BP2
18837,B0002PUGWU
18838,B0002PUFW6
18839,B0002Q9VYI
18840,B0006B46K8
18841,B00076ONT6
18842,B0007P0Y7W
18843,B0007Y8AYC
18844,B0009PVZM8
18845,B0009S4IMO
18846,B0009W5IMY
18847,B000B8IA1C
18848,B000BPL2G0
18849,B000BR9LY8
18850,B000CCD0GM
18851,B000CGX7FC
18852,B000E994OA
18853,B000EMGILO
18854,B000FIHNA2
18855,B000FKP4BU
18856,B000FNNHZM
18857,B000FTCLSK
18858,B000FUTV28
18859,B000G1R40C
18860,B000GTJSDA
18861,B000GVWZKQ
18862,B000H5U5GM
18863,B000HRCN6K
18864,B000J0QIQ6
18865,B000JU8HEW
18866,0718017781
18867,B000OZ2CQQ
18868,B000P5OVY6
18869,B000PAAK50
18870,0780021045
18871,079079568X
18872,1562196650
18873,6301821122
18874,6301930010
18875,6301935047
18876,6301928253
18877,6301976398
18878,6302453127
18879,6302969263
18880,6303925235
18881,6303950000
18882,6303957234
18883,6304039441
18884,6304045425
18885,630401838X
18886,6304092040
18887,6304089627
18888,6304375301
18889,6304422342
18890,7201048236
18891,B0000039NC
18892,B00000JNBC
18893,B00005B6LG
18894,B00005JPK3
18895,B00005N5WC
18896,B00005NFL9
18897,B00005OW0E
18898,B000066CAB
18899,B000069HZC
18900,B00006AUHB
18901,B00006FDGT
18902,B00006HAWN
18903,B00007JMEA
18904,B00009W0VH
18905,B0000A02WU
18906,B0000C5RQA
18907,B0000UJL50
18908,B0000X2ECE
18909,B00013RC34
18910,B0001AW066
18911,B0001DMW9S
18912,B0001F33GW
18913,B00020W01U
18914,B0002DB5B8
18915,1573627089
18916,6300183920
18917,6300184900
18918,6300216527
18919,6300215970
18920,6300246973
18921,6300273210
18922,6301661710
18923,6303109918
18924,6303158579
18925,6303400396
18926,6303396623
18927,6303481264
18928,6304564414
18929,6304707622
18930,6305074143
18931,6305137196
18932,6305318123
18933,6305447233
18934,6305428247
18935,630539489X
18936,6305561397
18937,6305668159
18938,B000046S2D
18939,B00004STRA
18940,B00004XMS2
18941,B000059TON
18942,B0002ZYE64
18943,B00064AFF0
18944,B0006B41GM
18945,B0007GP78C
18946,B0009S4IGK
18947,B0009VBU3Q
18948,B0009Y260E
18949,B000A2X6OA
18950,B000AY6JVK
18951,B000B19EBE
18952,B000BDH6I0
18953,B000BUE5D2
18954,B000E5N670
18955,B000F7CN6C
18956,B000FGGNA0
18957,B000FUTVPA
18958,B000GG4Y14
18959,B000GTLQUI
18960,B000HC81E8
18961,B000HIVINI
18962,B000I2J6K0
18963,B000J10F2I
18964,B000K2V7F0
18965,B000KJTG88
18966,B000N4RAQU
18967,B000N6UEZC
18968,B000NJISIY
18969,B000NKDLEE
18970,B000NO1XG8
18971,B000O179J0
18972,B000P2XMIU
18973,0780626699
18974,078322687X
18975,0790744236
18976,0971098220
18977,0982982224
18978,1565856635
18979,6301773551
18980,6301961412
18981,6301945301
18982,630199616X
18983,6302096243
18984,6302510139
18985,630271771X
18986,6304017618
18987,6304416415
18988,6304457359
18989,630444947X
18990,6305861749
18991,B00000F62D
18992,B00000F37S
18993,B00000FYLN
18994,B00000IBMB
18995,B00000JMP0
18996,B00000JMOI
18997,B00003CWOT
18998,B00005B1WI
18999,B00005B969
19000,B00005JLSE
19001,B00005JN0D
19002,B00005N89N
19003,B00005UQEK
19004,B0000640SM
19005,B00006D28U
19006,B00006FDB1
19007,B00006RCMW
19008,B00007AJGJ
19009,B00007GZPN
19010,B00007M5IP
19011,B00008DDJ7
19012,B00008K7AQ
19013,B00008V6Y5
19014,B0000A1HS6
19015,B0000D9Y62
19016,B00011D1J0
19017,B00015HWXW
19018,B000163WWG
19019,B0001906OA
19020,B00028G70M
19021,B0002KPHTW
19022,630018305X
19023,630027151X
19024,6301257049
19025,630141019X
19026,6301777476
19027,6303283691
19028,6303585353
19029,6303625967
19030,6304525168
19031,6304614071
19032,6304938721
19033,6305090343
19034,6305076456
19035,6305169187
19036,6305326665
19037,6305375577
19038,630560097X
19039,6305657939
19040,6305562822
19041,B00004U2MS
19042,B00004UEDZ
19043,B0002PUDPK
19044,B0006SSPG2
19045,B0007514CG
19046,B0007A0F4E
19047,B0007GP7FK
19048,B0007LPDLS
19049,B0007V6IW6
19050,B00092ZM0W
19051,B0009OL84E
19052,B000A6T1YA
19053,B000AXACFU
19054,B000BF0D9W
19055,B000BDGWGC
19056,B000BH4BRA
19057,B000BHN79S
19058,B000BOH8VY
19059,B000CMPSSK
19060,B000E1JOXE
19061,B000E3LCXC
19062,B000E991SE
19063,B000EMI6LE
19064,B000EU1HQM
19065,B000FBVDAU
19066,B000FFJYCK
19067,B000G28NPQ
19068,B000G8NXV4
19069,B000H5U68O
19070,B000HEWH0U
19071,B000HWZ4GQ
19072,B000ILYYD0
19073,B000KE3OZO
19074,B000KF0DKM
19075,B000LV6W0A
19076,B000NDDU0Q
19077,B000NOK0HQ
19078,193342463X
19079,B000OCY7L2
19080,B000PFUAPK
19081,B000PHX5SM
19082,0780622189
19083,0790742462
19084,630191399X
19085,6302089727
19086,6302289017
19087,6302462142
19088,6302746590
19089,6304041926
19090,6304143214
19091,6304187270
19092,6304237650
19093,6304286872
19094,6304308396
19095,6305812926
19096,6305968896
19097,6303271154
19098,B000006QQ6
19099,B00000F737
19100,B00000JSIP
19101,B00005JLNB
19102,B00005KA83
19103,B00005M2C7
19104,B00005Q783
19105,B00005UPFL
19106,B00005V4XE
19107,B00006LPHE
19108,B0000714AU
19109,B0000764K0
19110,B00007G1VV
19111,B00008K76R
19112,B000090W7H
19113,B00009KTYQ
19114,B0000A2ZU3
19115,B0000DJYMP
19116,B0000YEF0W
19117,B0001FGBTS
19118,B0001GWBOG
19119,B0001LJCL6
19120,B0002F6BTM
19121,1601400748
19122,1629971340
19123,1880336499
19124,6300164063
19125,6300206610
19126,6300269477
19127,6301233166
19128,6303205364
19129,6303340997
19130,6303391931
19131,6303405770
19132,630354200X
19133,6305013578
19134,6305029482
19135,6305171734
19136,6305189382
19137,6305408998
19138,6305608253
19139,B00003CXSA
19140,B00004RYDB
19141,B00004YS6K
19142,B000053V7C
19143,B000055YYA
19144,B0002VEWEC
19145,B0006877KW
19146,B000787X0A
19147,B00079ZACW
19148,B0007IO77W
19149,B0007XBN38
19150,B0007YMV9W
19151,B0009HMTH6
19152,B0009KA2UO
19153,B0009MAOIC
19154,B0009MK9XC
19155,B0009OL858
19156,B0009UZGCI
19157,B0009X7650
19158,B000A3XY8M
19159,B000A59Q2S
19160,B000AYELB0
19161,B000B7QCGS
19162,B000C8STWG
19163,B000EJ1VLE
19164,B000EOTW2Y
19165,B000ERVKLM
19166,B000FA57H6
19167,B000FI9OEA
19168,B000FUF6SQ
19169,B000GB5M4M
19170,B000GIXLVQ
19171,B000HOMSR2
19172,B000JJ5GE2
19173,B000K2UW56
19174,B000LOQIMY
19175,B000K14LTK
19176,B000LV6VZ6
19177,B000M6FAUM
19178,B000NDFHX4
19179,B000NDFLUI
19180,B000NJ60FM
19181,B000NOKFIK
19182,B000OCY7K8
19183,630196926X
19184,6302150647
19185,630222540X
19186,6302365678
19187,6302478103
19188,6302503760
19189,6302784751
19190,6302944775
19191,6302995795
19192,6303954138
19193,6303961703
19194,6304052723
19195,6304075413
19196,630426786X
19197,6304286619
19198,6305883653
19199,B000003KMM
19200,B00000F3JB
19201,B00001ODH4
19202,B00002SSKW
19203,B00003BDXO
19204,B00005JP86
19205,B00005NP20
19206,B00005Q66E
19207,B00005QCWK
19208,B00005TNF1
19209,B00005U14D
19210,B00005UKKF
19211,B0000639HA
19212,B000065VVF
19213,B00006BSGZ
19214,B00006G8K6
19215,B00006HAWX
19216,B00006JMQJ
19217,B00006JDQF
19218,B00008HC9X
19219,B00008MTY2
19220,B00009OWI2
19221,B0000ADXET
19222,B0000DZ3IE
19223,B0000INU6I
19224,B0000TWMPC
19225,B0001BKBP2
19226,B0001DCXRE
19227,B0001ZX0OM
19228,B0002793RW
19229,157347228X
19230,5559203726
19231,6300147789
19232,6300247163
19233,6301161521
19234,6301328515
19235,6303103081
19236,6303112064
19237,6303104398
19238,6303142346
19239,630327417X
19240,6303326811
19241,6303471153
19242,6303459994
19243,6303548970
19244,6304819927
19245,6305020582
19246,6305071543
19247,6305089566
19248,6305127654
19249,6305120021
19250,6305789797
19251,B00004CWTY
19252,B00004W1ZQ
19253,B000059HD4
19254,B0002VEVR0
19255,B000621NRQ
19256,B0006Q93CE
19257,B0007T0MZ2
19258,B0009FTOEY
19259,B0009H97HG
19260,B0009PVZMS
19261,B0009RS0DS
19262,B0009SUS9G
19263,B000A1IMI6
19264,B000A59QJ6
19265,B000B5XOV6
19266,B000B8QG18
19267,B000BO0LE0
19268,B000BU0BB2
19269,B000CEVC9W
19270,B000CR76UI
19271,B000CSUNL6
19272,B000E1EHQ8
19273,B000E1P2EO
19274,B000E6EK3S
19275,B000EPFCKE
19276,B000FDEVAC
19277,B000G1IKLE
19278,B000GRUVVA
19279,B000GRTR56
19280,B000HCO57U
19281,B000HLDFA4
19282,B000HWZ4DE
19283,B000IFRRKI
19284,B000IU3XRY
19285,B000J3EB8K
19286,B000JMKKXG
19287,B000K7VHNM
19288,B000KJU1E6
19289,B00006ADDW
19290,B000KWZ1UM
19291,B000KX0IMM
19292,B000MH0V3M
19293,B000N3AVLW
19294,B000NJVY3U
19295,B000NP8TG4
19296,B000OCY7KS
19297,B000P1YNA2
19298,B000P4Y6CE
19299,B000PHX5M8
19300,0764008722
19301,0780021932
19302,0783217498
19303,0892216972
19304,6301863194
19305,630243078X
19306,6302641926
19307,6302690390
19308,6302762960
19309,6303974635
19310,6304276605
19311,6304289685
19312,630430420X
19313,6304392494
19314,6304410832
19315,6305807760
19316,6305797099
19317,6305832412
19318,B000005JS7
19319,B00000F2NF
19320,B00000G022
19321,B00000G3N2
19322,B00001IVEC
19323,B00005NFYI
19324,B00005O5CM
19325,B0000640UD
19326,B0000687CY
19327,B00006JU6T
19328,B00006L91G
19329,B00006L9WB
19330,B00006L91Z
19331,B00007L4OF
19332,B000087EZF
19333,B00008DDUK
19334,B00008IAJR
19335,B000092WBU
19336,B00009PBTC
19337,B0000AC8L8
19338,B0000D1FEO
19339,B0001KL5DA
19340,B00022LIO8
19341,B00023P4PQ
19342,6300214222
19343,6300216950
19344,6300208664
19345,6300248356
19346,6303060048
19347,6303084257
19348,6303102476
19349,6303165680
19350,6303250793
19351,6303223400
19352,6303341322
19353,6303364713
19354,6303398375
19355,6303566537
19356,6303853013
19357,630386001X
19358,6305034419
19359,630507982X
19360,6305276951
19361,6305416222
19362,6305440093
19363,6305462534
19364,630548130X
19365,6305498903
19366,6305669414
19367,B000050IMX
19368,B000059MPN
19369,B0002S93TO
19370,B00069L0X6
19371,B0006D3HG0
19372,B0006Q940K
19373,B0007NFMC6
19374,B0007WQHGC
19375,B0008ENIPC
19376,B00094ARJQ
19377,B0009E326G
19378,B0009V1YSW
19379,B0009VGIL0
19380,B0009W5IRE
19381,B0009X75S8
19382,B000A0GOQY
19383,B000A6T1UO
19384,B000B74GCA
19385,B000BITV9C
19386,B000BT96PK
19387,B000BUE5E6
19388,B000C20VNC
19389,B000CRR392
19390,B000DZIGEY
19391,B000E1JP10
19392,B000EHPXP6
19393,B000EHQU1M
19394,B000EJ9VDY
19395,B000EPR8EW
19396,B000EQ5UD2
19397,B000EXZKQW
19398,B000F4RHC0
19399,B000FA57WG
19400,B000GGSMO4
19401,B000GTLQWG
19402,B000GUJZF0
19403,B000HC2PLI
19404,B000HWZ4JI
19405,B000I2J6W8
19406,B000IV9CDM
19407,B000IZJQR0
19408,B000JBXP5M
19409,B000KGH0A2
19410,7885729656
19411,B000KNL2DQ
19412,B000LC5B7O
19413,B000LW7OYC
19414,B000NOKRF6
19415,6303356710
19416,B000PFUANC
19417,0783227361
19418,0790740451
19419,6301802748
19420,6301810678
19421,6301966848
19422,6301971760
19423,6302000815
19424,6302120551
19425,6302717752
19426,6302712920
19427,6302995817
19428,6303937357
19429,6304048785
19430,630414427X
19431,6304266413
19432,6304377290
19433,630571035X
19434,B0000040EK
19435,B00000K3B3
19436,B00001W0G3
19437,B00005JLIB
19438,B00005JOSO
19439,B00005LDCQ
19440,B00005QB50
19441,B00005QVVD
19442,B000062XH6
19443,B0000639HK
19444,B0000640T0
19445,B000067J4J
19446,B00006ADER
19447,B00006G8FD
19448,B00006G8IS
19449,B00006JDSI
19450,B00006L9ZU
19451,B00007ELDP
19452,B00007G1YL
19453,B000089RTX
19454,B00008AOX3
19455,B0000CBXZ1
19456,B0000D9PNG
19457,B00013B2JE
19458,B00019PDLQ
19459,B0001CNRRU
19460,B0001JXP2A
19461,B00022PYO8
19462,B00028G734
19463,B00028G7G6
19464,B0002CHI2Y
19465,1573301507
19466,6300248089
19467,6301017072
19468,630156443X
19469,6303106773
19470,6303459765
19471,6303492509
19472,6303491200
19473,6303666779
19474,6304681038
19475,6305046905
19476,6305269173
19477,6305369267
19478,6305582823
19479,B00003CY5A
19480,B00003OSSN
19481,B00003XAKX
19482,B00004U409
19483,B00004WG7N
19484,B000053V5B
19485,B000056N92
19486,B000059PF0
19487,B00005A8S9
19488,B0002TVX0K
19489,B0003JAOLI
19490,B00065GX8C
19491,B0006QAIEG
19492,B0006TPDQ6
19493,B00077BPF0
19494,B0007R4T1M
19495,B0009IWGDC
19496,B0009VRHM4
19497,B0009WFEEG
19498,B0009X775Y
19499,B0009ZE9EY
19500,B000A0GOFA
19501,B000AABL4E
19502,B000AY6SB6
19503,B000BI5KVU
19504,B000BO0L90
19505,B000CQLZ6A
19506,B000E3LCUK
19507,B000EXDS48
19508,B000F0UUMI
19509,B000F3HP4G
19510,B000F3UACU
19511,B000FL7C8C
19512,B000G5SIEY
19513,B000H0M4CK
19514,B000H6SY1O
19515,B000HEWHJ6
19516,B000HT3PA6
19517,B000HXDQMY
19518,B000ICM5S0
19519,B000JLQQ58
19520,B000KJTFES
19521,B000LE16VM
19522,B000M7XRCY
19523,B000M8Y2WM
19524,B000MGBSOY
19525,B000MRP3WQ
19526,B000NDEXLQ
19527,B000NO2D3K
19528,B000P5FH62
19529,0764000969
19530,0767850823
19531,0783224788
19532,6301801148
19533,6301934121
19534,6301928008
19535,630237426X
19536,6302689724
19537,6302772745
19538,6303980082
19539,6303968651
19540,6304238096
19541,6304308604
19542,6304490585
19543,6300184250
19544,6301578848
19545,6303050107
19546,6303160085
19547,6303200974
19548,6303317340
19549,6303418538
19550,B000007P80
19551,B000009S0E
19552,B00000IBSN
19553,B00000JKSG
19554,B00001TZ5Z
19555,6304601727
19556,6304818157
19557,6305161518
19558,6305741980
19559,B00004CICG
19560,B00004W190
19561,B0000558N0
19562,B000059H94
19563,B00005B8U7
19564,B00005JLY1
19565,B00005JMWU
19566,B0002UENEC
19567,B0002V23CU
19568,B0002Y4T92
19569,B0002YCUR0
19570,B0007989HU
19571,B0007Z9QX0
19572,B0009ETCOW
19573,B000A2UBKW
19574,B000B7QCG8
19575,B000B9WF1W
19576,B000BO0LOU
19577,B000BY8962
19578,B000BYA5HS
19579,B000BYW6Z2
19580,B000CPHAAG
19581,B000E0WJR8
19582,B000EXDS7K
19583,B000F8DB94
19584,B000FDIZOK
19585,B000FFJYCA
19586,B000FGGK9O
19587,B000FTJ74Q
19588,B000FUTVM8
19589,B000FZETJI
19590,B000GQSFPU
19591,B000ICM5KS
19592,B000II674M
19593,B000JBXH64
19594,B000LC3IJW
19595,B000MJCM1O
19596,B000MTFDAQ
19597,B000MV8ACC
19598,B000NO1XJA
19599,B000PAAK64
19600,B00005JPKW
19601,B00005MEV0
19602,B00005U2KN
19603,B00005YUP7
19604,B0000639HQ
19605,B000066C73
19606,B00006FDD9
19607,B00008K7AU
19608,B00008T2VU
19609,B00008WJBU
19610,B000095J2Q
19611,B000098ZTD
19612,B00009Q4W3
19613,B00009YXBK
19614,B0000A2ZNS
19615,B0000TGAAU
19616,B00018J9VW
19617,B000228SWS
19618,B0002606BA
19619,B000286SAQ
19620,B0002I84EE
19621,B0002KZXAU
19622,0782006752
19623,0790739313
19624,6301971779
19625,6302148677
19626,6302241081
19627,6302593220
19628,6302658845
19629,6302796695
19630,630398021X
19631,6304005555
19632,6304361238
19633,630438954X
19634,6305773955
19635,6305836620
19636,B00000K4ZC
19637,B00001ODHD
19638,B0000296R7
19639,B00002EPXL
19640,B00005JKL8
19641,B00005M2DH
19642,B00005MEPQ
19643,B00005NKSD
19644,B00005OBAN
19645,B00005QAS3
19646,B00005RJ01
19647,B00005TRZA
19648,B00005UWAR
19649,B000063K19
19650,B000063UQU
19651,B000066HAS
19652,B000067IVR
19653,B00006AW5T
19654,B000071IYP
19655,B00007DWRG
19656,B00008R9MC
19657,B00009IMA8
19658,B00009OOFG
19659,B00009V7RY
19660,B0000A4GDT
19661,B0000ADXE9
19662,B0000VCZWU
19663,B0001611C4
19664,B0001ZX0E2
19665,1573309869
19666,1896306292
19667,630015467X
19668,6300216047
19669,6300216977
19670,630024752X
19671,6301065557
19672,6303217508
19673,6303397042
19674,6303444652
19675,6303675026
19676,6304983808
19677,6305556148
19678,6305334854
19679,B00003CXTL
19680,B00003CY5C
19681,B00004CJIV
19682,B00004CJU2
19683,B00004VVMZ
19684,B00004WG71
19685,B00004Y62Z
19686,B00004YA6K
19687,B00004YA6Z
19688,B00004YKQE
19689,B000055YXJ
19690,B0002MFG3W
19691,B0002VEPD0
19692,B0002V7S2U
19693,B00062134E
19694,B0007GADX6
19695,B0007OP0U4
19696,B0007TKHW0
19697,B0007WQH3U
19698,B00096S2TQ
19699,B0009K7R1Q
19700,B0009MFQQM
19701,B0009WFFRW
19702,B000A7PKGW
19703,B000A88ESW
19704,B000AARKY4
19705,B000AV8YTI
19706,B000BF0C8E
19707,B000BGQSEA
19708,B000BI5MQI
19709,B000BISBDE
19710,B000BITV1A
19711,B000BMGEIO
19712,B000BQ5IXC
19713,B000CCZ600
19714,B000CDFZPK
19715,B000CSTK3I
19716,B000E0WJKK
19717,B000E1MXTG
19718,B000EBGF6I
19719,B000ENUYG8
19720,B000GBEWRA
19721,B000GEIRV4
19722,B000GW8RYS
19723,B000H5V8NQ
19724,B000HRMAS6
19725,B000KEG8S4
19726,B000KWZ1MU
19727,B000LC4ZC6
19728,B000MGTUSK
19729,B000MRA57Y
19730,B000N6SE4U
19731,B000NA2P9Q
19732,B000OU5NLW
19733,0310396336
19734,0784001308
19735,6301798287
19736,6301969308
19737,6302120519
19738,6302241189
19739,6302296919
19740,6302658780
19741,6302993652
19742,6303879365
19743,6304078137
19744,6304274114
19745,6304416423
19746,6304466110
19747,6305810125
19748,6305944350
19749,6305957878
19750,630601232X
19751,B00000I86K
19752,B00000IBM2
19753,B00000IC8F
19754,B00000IQXK
19755,B00005JMN7
19756,B00005JOWN
19757,B00005KH2H
19758,B00005O0TC
19759,B00005O4SX
19760,B00005OCKJ
19761,B00005UQE5
19762,B00005UWD2
19763,B000063K45
19764,B000063K0V
19765,B000063V8N
19766,B000065CF9
19767,B000067J4L
19768,B000068TPB
19769,B000069HPZ
19770,B00006FD96
19771,B00007CWI4
19772,B00007L4LR
19773,B00007LZ5K
19774,B00008N71B
19775,B000096B05
19776,B00009NHAB
19777,B00009VRF0
19778,B0000A1HW7
19779,B0000CABL5
19780,B0000D1FGV
19781,B0000DG055
19782,B0000E1QUO
19783,B0000JCFO0
19784,B0000WN0V4
19785,B00013D53A
19786,B00012QMKO
19787,B0001FVEDG
19788,B0001ZX06U
19789,B0002235KI
19790,B00029LNZA
19791,B00029NM4K
19792,B0002CX1M0
19793,1937920119
19794,6300274608
19795,6301328329
19796,6301302982
19797,6303128890
19798,6303148387
19799,6303236677
19800,6303646689
19801,6303704506
19802,6304496672
19803,6304852428
19804,6305186413
19805,6305120382
19806,6305789304
19807,B00003CXTO
19808,B00003RQL1
19809,B00004CMAZ
19810,B00004YS97
19811,B00004YS83
19812,B000059PR3
19813,B00030DE3W
19814,B00062IYLE
19815,B000641YQO
19816,B00066KWD8
19817,B0006GAOE0
19818,B000780B5O
19819,B0007XBMG6
19820,B0008KLV8M
19821,B00097E6UO
19822,B0009A40AC
19823,B000B8QFXM
19824,B000BF0DGA
19825,B000CCJOA8
19826,B000EWD7TU
19827,B000EXZKR6
19828,B000EZ9066
19829,B000F9T73C
19830,B000FA582K
19831,B000FUTV5A
19832,B000G1R40M
19833,B000HLDFJ0
19834,B000LC3IA6
19835,B000LE1N88
19836,B000NHG7C0
19837,B000NIWI9K
19838,B000NO23WQ
19839,B000OY8ND8
19840,0767824571
19841,630180256X
19842,630226197X
19843,6302309514
19844,6302530334
19845,6302797462
19846,6302783968
19847,6304026188
19848,6304035187
19849,6304364350
19850,6304383193
19851,8901732319
19852,9089701591
19853,B00000ILE9
19854,B00000INCK
19855,B00000J2KE
19856,B00000JMPA
19857,B00005AWQJ
19858,B00005JLYP
19859,B00005JLNZ
19860,B00005JO4D
19861,B00005JO16
19862,B00005KHJJ
19863,B00006HMPB
19864,B00006RCL3
19865,B0000844MI
19866,B00008DDTJ
19867,B00008DDRQ
19868,B00008G8X5
19869,B000099635
19870,B00009A8ZX
19871,B0000A02XN
19872,B0000AKCLL
19873,B0000DZSYE
19874,B0000UJL1E
19875,B0001CNQCG
19876,B000226A0K
19877,B00024E6AE
19878,6300214648
19879,6300250512
19880,6301666569
19881,6301798023
19882,6303032648
19883,6303383076
19884,6303425623
19885,630353693X
19886,6305183309
19887,6305257450
19888,6305242143
19889,6305325820
19890,6305492247
19891,B00003RQOK
19892,B00004WG8O
19893,B00004XMSU
19894,B00004YA6Q
19895,B00004YS5L
19896,B000057MJG
19897,B000059PPR
19898,B0002VEV0M
19899,B00068RZ0O
19900,B00075YVTE
19901,B00079F6P8
19902,B0007US7D0
19903,B0007XBMA2
19904,B0007XG0H2
19905,B0009UVBGI
19906,B0009WFFXG
19907,B000A3456M
19908,B000B8K99S
19909,B000BBOFB8
19910,B000BFJM6M
19911,B000BGH254
19912,B000BY9VO6
19913,B000CSTK4C
19914,B000E1P3DY
19915,B000E6ESU8
19916,B000E6ULCM
19917,B000GHIVNU
19918,B000HDRB6G
19919,B000I0RNSO
19920,B000ION7AS
19921,B000LC3IWE
19922,B000NWBSEW
19923,B000NY0YJU
19924,B000NYJD7E
19925,B000P6YNT8
19926,0780630874
19927,0783210973
19928,0792846133
19929,6302054095
19930,6302230918
19931,6302428149
19932,630265873X
19933,6302776899
19934,6302969840
19935,6302969700
19936,630393675X
19937,630395278X
19938,6304005946
19939,6304083149
19940,6304172761
19941,6304196903
19942,6304290322
19943,6304462484
19944,6305858233
19945,B00000INEW
19946,B00000J115
19947,B000028U3R
19948,B00005JLYH
19949,B00005JO28
19950,B00005KI3Q
19951,B00005LQ0M
19952,B00005MM5G
19953,B00005T331
19954,B00005UQ85
19955,B000068RNF
19956,B00006HMPC
19957,B00006J6XI
19958,B00006JU83
19959,B00007149S
19960,B00008OP4Y
19961,B00009AV9T
19962,B00009XYYE
19963,B0000A02VT
19964,B0000AGQ2H
19965,B0000D0YX8
19966,B00019GHU2
19967,B0001CLZJC
19968,B0001OGW0W
19969,B00023P4FG
19970,B0002A2VXM
19971,B0002ABU5C
19972,1629971804
19973,630016411X
19974,6300208354
19975,6303032427
19976,6303142400
19977,6303158277
19978,6303131891
19979,6303095224
19980,6303149162
19981,6303182135
19982,6303212263
19983,6303140157
19984,6303278736
19985,6304653395
19986,6304681518
19987,6305040826
19988,6305063486
19989,6305120013
19990,6305119686
19991,6305128960
19992,630522661X
19993,6305268908
19994,6305263299
19995,6305500908
19996,6305565724
19997,B00004TT5H
19998,B00004WZR4
19999,B0000520SM
20000,B000056N8T
20001,B000059HA6
20002,B0002VF5VG
20003,B00064AF96
20004,B00065EB04
20005,B00067WTGA
20006,B0006SGYM4
20007,B0006SSQR0
20008,B0007US7DK
20009,B0009KRY78
20010,B000A7DVUO
20011,B000B7QCOU
20012,B000BDH69O
20013,B000C65YPI
20014,B000CCZR7M
20015,B000CGX7F2
20016,B000E5LEVA
20017,B000EBGE9Q
20018,B000ENUKVM
20019,B000ESSTVK
20020,B000F1IO16
20021,B000F6ZIHY
20022,B000FBFYVY
20023,B000GDH9N2
20024,B000GEA1L8
20025,B000GETTNY
20026,B000GG4Y1Y
20027,B000GH3PNG
20028,B000GYI048
20029,B000HEWEGM
20030,B000I2J6O6
20031,B000IMVE32
20032,B000JJSKZY
20033,B000JLTRLI
20034,B000JMK6OE
20035,B000KJTFDE
20036,B000KKQPSQ
20037,B000LP5D5Q
20038,B000M06U5M
20039,B000M69OW2
20040,B0000DZ3BL
20041,B000MNOY0W
20042,0005089549
20043,0792115465
20044,1572524359
20045,1572521384
20046,6302098572
20047,6302483395
20048,6303943306
20049,6303952771
20050,6303934420
20051,6304104278
20052,6304124120
20053,6304238134
20054,6304259115
20055,6304343434
20056,6304494351
20057,6305807469
20058,630581001X
20059,6305971897
20060,B00000F14W
20061,B00000I1T9
20062,B00000JRW8
20063,B000022TTG
20064,B000035P9O
20065,B00005B1W9
20066,B00005JLEW
20067,B00005JMZK
20068,B00005JP6U
20069,B000062XFE
20070,B0000633R4
20071,B000067D8W
20072,B0000694WG
20073,B00006CXH1
20074,B00006FN39
20075,B00006IUI5
20076,B00006LHB9
20077,B00006RSJX
20078,B00006SFLL
20079,B00008DDTI
20080,B00008J2FD
20081,B00008WJEZ
20082,B000093NPS
20083,B00009MEKH
20084,B0000A1HVR
20085,B0000C2ITQ
20086,B0000DI88C
20087,B0000WN0ZU
20088,B0001H9ENG
20089,B0001HAGUQ
20090,6304282540
20091,B0001WTVLG
20092,B000228SMI
20093,B00028G6F8
20094,B0002KQNN6
20095,6301328000
20096,6301442768
20097,630172061X
20098,6303047025
20099,6303073778
20100,6303320562
20101,6303364780
20102,6303478336
20103,6303522653
20104,6304753349
20105,6305006547
20106,6305051178
20107,6305058903
20108,6305112169
20109,B00003CXDJ
20110,B00003CXJ1
20111,B00003CY6C
20112,B00004U8P6
20113,B00004VVOY
20114,B00004WG2E
20115,B00004Y6AV
20116,B00004YA25
20117,B000059MQQ
20118,B000059XVA
20119,B0002RQ2SA
20120,B0002VEPFI
20121,B00030602Y
20122,B0006FO57I
20123,B0006Q94AU
20124,B0007LXP5Y
20125,B0007N1AM2
20126,B0007P0XBY
20127,B0007P14OE
20128,B0007V6IWQ
20129,B00092ZLA8
20130,B00094AS4A
20131,B00097DNWG
20132,B0009UZG46
20133,B000A0LAKO
20134,B000A6CL5G
20135,B000AQ69LS
20136,B000BB18TA
20137,B000BF0D92
20138,B000BQ5IXW
20139,B000CCD02Q
20140,B000CNER2W
20141,B000DZ854A
20142,B000FJH5JU
20143,B000G0O5J6
20144,B000HT3P42
20145,B000I2JCAY
20146,B000I8OMDU
20147,B000JMKAJK
20148,B000K7VHKA
